# equilibrium	function	value  -- ElectromagneticFields 0.8, SymEngine
SolovevDoubleXNSTX	DF̄₃₁	-0.53717147182543745
SolovevDoubleXNSTX	DF̄₃₂	0.98328578363066954
SolovevDoubleXNSTX	DF̄₃₃	0
SolovevDoubleXNSTX	DF₁₁	0.74594517760681678
SolovevDoubleXNSTX	DF₁₂	0
SolovevDoubleXNSTX	DF₁₃	-0.42788729320425117
SolovevDoubleXNSTX	DF₂₁	0.40751170781357254
SolovevDoubleXNSTX	DF₂₂	0
SolovevDoubleXNSTX	DF₂₃	0.78324243648715763
SolovevDoubleXNSTX	DF₃₁	0
SolovevDoubleXNSTX	DF₃₂	0.84999999999999998
SolovevDoubleXNSTX	DF₃₃	0
SolovevDoubleXNSTX	E²	0
SolovevDoubleXNSTX	E³	0
SolovevDoubleXNSTX	E¹	0
SolovevDoubleXNSTX	E₁	0
SolovevDoubleXNSTX	E₂	0
SolovevDoubleXNSTX	E₃	0
SolovevDoubleXNSTX	J	0.64483124999999997
SolovevDoubleXNSTX	R	0.89249999999999996
SolovevDoubleXNSTX	X	0.78324243648715763
SolovevDoubleXNSTX	Y	0.42788729320425117
SolovevDoubleXNSTX	Z	0.21249999999999999
SolovevDoubleXNSTX	a²	0.93398538005339315
SolovevDoubleXNSTX	a³	0.68130484040507255
SolovevDoubleXNSTX	a¹	0
SolovevDoubleXNSTX	a₁	0
SolovevDoubleXNSTX	a₂	0.6748044370885764
SolovevDoubleXNSTX	a₃	0.54269762877991312
SolovevDoubleXNSTX	a₍₁₎	-0.29152168400788087
SolovevDoubleXNSTX	a₍₂₎	0.53362686318936325
SolovevDoubleXNSTX	a₍₃₎	0.79388757304538415
SolovevDoubleXNSTX	b²	-0.70278010519725453
SolovevDoubleXNSTX	b³	0.87385517852890393
SolovevDoubleXNSTX	b¹	-0.21974747141450654
SolovevDoubleXNSTX	b₁	-0.15876754809698096
SolovevDoubleXNSTX	b₂	-0.50775862600501631
SolovevDoubleXNSTX	b₃	0.69607480405206423
SolovevDoubleXNSTX	b₍₁₎	-0.53783109358619341
SolovevDoubleXNSTX	b₍₂₎	0.59489079180405924
SolovevDoubleXNSTX	b₍₃₎	-0.59736308941766625
SolovevDoubleXNSTX	c²	-0.13362065172776968
SolovevDoubleXNSTX	c³	0.16614741596583096
SolovevDoubleXNSTX	c¹	1.1557655877337887
SolovevDoubleXNSTX	c₁	0.83504063713766219
SolovevDoubleXNSTX	c₂	-0.096540920873313604
SolovevDoubleXNSTX	c₃	0.13234576260893241
SolovevDoubleXNSTX	c₍₁₎	0.7910453985234277
SolovevDoubleXNSTX	c₍₂₎	0.60112171538667636
SolovevDoubleXNSTX	c₍₃₎	-0.11357755396860424
SolovevDoubleXNSTX	dA₁dx₁	-0.028911564625850338
SolovevDoubleXNSTX	dA₁dx₂	0.12142857142857143
SolovevDoubleXNSTX	dA₁dx₃	0
SolovevDoubleXNSTX	dA₂dx₁	-0.12142857142857143
SolovevDoubleXNSTX	dA₂dx₂	0
SolovevDoubleXNSTX	dA₂dx₃	0
SolovevDoubleXNSTX	dA₃dx₁	-0.19531287631935923
SolovevDoubleXNSTX	dA₃dx₂	0.061071038278505241
SolovevDoubleXNSTX	dA₃dx₃	0
SolovevDoubleXNSTX	dBdx₁	-0.91274912505121975
SolovevDoubleXNSTX	dBdx₂	-0.027948713455116111
SolovevDoubleXNSTX	dBdx₃	0
SolovevDoubleXNSTX	dB₁dx₁	-0.059974231031352312
SolovevDoubleXNSTX	dB₁dx₂	-0.27303665259052651
SolovevDoubleXNSTX	dB₁dx₃	0
SolovevDoubleXNSTX	dB₂dx₁	0.96225746505653265
SolovevDoubleXNSTX	dB₂dx₂	0.12514273926505137
SolovevDoubleXNSTX	dB₂dx₃	0
SolovevDoubleXNSTX	dB₃dx₁	0
SolovevDoubleXNSTX	dB₃dx₂	0
SolovevDoubleXNSTX	dB₃dx₃	0
SolovevDoubleXNSTX	dE₁dx₁	0
SolovevDoubleXNSTX	dE₁dx₂	0
SolovevDoubleXNSTX	dE₁dx₃	0
SolovevDoubleXNSTX	dE₂dx₁	0
SolovevDoubleXNSTX	dE₂dx₂	0
SolovevDoubleXNSTX	dE₂dx₃	0
SolovevDoubleXNSTX	dE₃dx₁	0
SolovevDoubleXNSTX	dE₃dx₂	0
SolovevDoubleXNSTX	dE₃dx₃	0
SolovevDoubleXNSTX	db₁dx₁	-0.47539396668022949
SolovevDoubleXNSTX	db₁dx₂	-0.6438088702774295
SolovevDoubleXNSTX	db₁dx₃	0
SolovevDoubleXNSTX	db₂dx₁	1.157343212874085
SolovevDoubleXNSTX	db₂dx₂	0.25743523571578619
SolovevDoubleXNSTX	db₂dx₃	0
SolovevDoubleXNSTX	db₃dx₁	1.474151091052897
SolovevDoubleXNSTX	db₃dx₂	0.045139047852905026
SolovevDoubleXNSTX	db₃dx₃	0
SolovevDoubleXNSTX	db₍₁₎dx₁	-0.92658623060339618
SolovevDoubleXNSTX	db₍₁₎dx₂	-0.68894792376701819
SolovevDoubleXNSTX	db₍₁₎dx₃	-0.59489079180405924
SolovevDoubleXNSTX	db₍₂₎dx₁	0.52952727378809539
SolovevDoubleXNSTX	db₍₂₎dx₂	-0.31874296230187282
SolovevDoubleXNSTX	db₍₂₎dx₃	-0.53783109358619341
SolovevDoubleXNSTX	db₍₃₎dx₁	1.3615802504400998
SolovevDoubleXNSTX	db₍₃₎dx₂	0.30286498319504263
SolovevDoubleXNSTX	db₍₃₎dx₃	0
SolovevDoubleXNSTX	dg²²dx₁	0
SolovevDoubleXNSTX	dg²²dx₂	0
SolovevDoubleXNSTX	dg²²dx₃	0
SolovevDoubleXNSTX	dg²³dx₁	0
SolovevDoubleXNSTX	dg²³dx₂	0
SolovevDoubleXNSTX	dg²³dx₃	0
SolovevDoubleXNSTX	dg²¹dx₁	0
SolovevDoubleXNSTX	dg²¹dx₂	0
SolovevDoubleXNSTX	dg²¹dx₃	0
SolovevDoubleXNSTX	dg³²dx₁	0
SolovevDoubleXNSTX	dg³²dx₂	0
SolovevDoubleXNSTX	dg³²dx₃	0
SolovevDoubleXNSTX	dg³³dx₁	-2.3912459474919752
SolovevDoubleXNSTX	dg³³dx₂	0
SolovevDoubleXNSTX	dg³³dx₃	0
SolovevDoubleXNSTX	dg³¹dx₁	0
SolovevDoubleXNSTX	dg³¹dx₂	0
SolovevDoubleXNSTX	dg³¹dx₃	0
SolovevDoubleXNSTX	dg¹²dx₁	0
SolovevDoubleXNSTX	dg¹²dx₂	0
SolovevDoubleXNSTX	dg¹²dx₃	0
SolovevDoubleXNSTX	dg¹³dx₁	0
SolovevDoubleXNSTX	dg¹³dx₂	0
SolovevDoubleXNSTX	dg¹³dx₃	0
SolovevDoubleXNSTX	dg¹¹dx₁	0
SolovevDoubleXNSTX	dg¹¹dx₂	0
SolovevDoubleXNSTX	dg¹¹dx₃	0
SolovevDoubleXNSTX	dg₁₁dx₁	0
SolovevDoubleXNSTX	dg₁₁dx₂	0
SolovevDoubleXNSTX	dg₁₁dx₃	0
SolovevDoubleXNSTX	dg₁₂dx₁	0
SolovevDoubleXNSTX	dg₁₂dx₂	0
SolovevDoubleXNSTX	dg₁₂dx₃	0
SolovevDoubleXNSTX	dg₁₃dx₁	0
SolovevDoubleXNSTX	dg₁₃dx₂	0
SolovevDoubleXNSTX	dg₁₃dx₃	0
SolovevDoubleXNSTX	dg₂₁dx₁	0
SolovevDoubleXNSTX	dg₂₁dx₂	0
SolovevDoubleXNSTX	dg₂₁dx₃	0
SolovevDoubleXNSTX	dg₂₂dx₁	0
SolovevDoubleXNSTX	dg₂₂dx₂	0
SolovevDoubleXNSTX	dg₂₂dx₃	0
SolovevDoubleXNSTX	dg₂₃dx₁	0
SolovevDoubleXNSTX	dg₂₃dx₂	0
SolovevDoubleXNSTX	dg₂₃dx₃	0
SolovevDoubleXNSTX	dg₃₁dx₁	0
SolovevDoubleXNSTX	dg₃₁dx₂	0
SolovevDoubleXNSTX	dg₃₁dx₃	0
SolovevDoubleXNSTX	dg₃₂dx₁	0
SolovevDoubleXNSTX	dg₃₂dx₂	0
SolovevDoubleXNSTX	dg₃₂dx₃	0
SolovevDoubleXNSTX	dg₃₃dx₁	1.51725
SolovevDoubleXNSTX	dg₃₃dx₂	0
SolovevDoubleXNSTX	dg₃₃dx₃	0
SolovevDoubleXNSTX	d²A₁dx₁dx₁	0.055069646906381595
SolovevDoubleXNSTX	d²A₁dx₁dx₂	-0.11564625850340135
SolovevDoubleXNSTX	d²A₁dx₁dx₃	0
SolovevDoubleXNSTX	d²A₁dx₂dx₁	-0.11564625850340135
SolovevDoubleXNSTX	d²A₁dx₂dx₂	0
SolovevDoubleXNSTX	d²A₁dx₂dx₃	0
SolovevDoubleXNSTX	d²A₁dx₃dx₁	0
SolovevDoubleXNSTX	d²A₁dx₃dx₂	0
SolovevDoubleXNSTX	d²A₁dx₃dx₃	0
SolovevDoubleXNSTX	d²A₂dx₁dx₁	0.11564625850340135
SolovevDoubleXNSTX	d²A₂dx₁dx₂	0
SolovevDoubleXNSTX	d²A₂dx₁dx₃	0
SolovevDoubleXNSTX	d²A₂dx₂dx₁	0
SolovevDoubleXNSTX	d²A₂dx₂dx₂	0
SolovevDoubleXNSTX	d²A₂dx₂dx₃	0
SolovevDoubleXNSTX	d²A₂dx₃dx₁	0
SolovevDoubleXNSTX	d²A₂dx₃dx₂	0
SolovevDoubleXNSTX	d²A₂dx₃dx₃	0
SolovevDoubleXNSTX	d²A₃dx₁dx₁	0.67280252440166077
SolovevDoubleXNSTX	d²A₃dx₁dx₂	0.11168989479405834
SolovevDoubleXNSTX	d²A₃dx₁dx₃	0
SolovevDoubleXNSTX	d²A₃dx₂dx₁	0.11168989479405834
SolovevDoubleXNSTX	d²A₃dx₂dx₂	0.24368521243704488
SolovevDoubleXNSTX	d²A₃dx₂dx₃	0
SolovevDoubleXNSTX	d²A₃dx₃dx₁	0
SolovevDoubleXNSTX	d²A₃dx₃dx₂	0
SolovevDoubleXNSTX	d²A₃dx₃dx₃	0
SolovevDoubleXNSTX	d²Bdx₁dx₁	1.1145593491484995
SolovevDoubleXNSTX	d²Bdx₁dx₂	0.42703538858083201
SolovevDoubleXNSTX	d²Bdx₁dx₃	0
SolovevDoubleXNSTX	d²Bdx₂dx₁	0.42703538858083212
SolovevDoubleXNSTX	d²Bdx₂dx₂	-0.06967556410196396
SolovevDoubleXNSTX	d²Bdx₂dx₃	0
SolovevDoubleXNSTX	d²Bdx₃dx₁	0
SolovevDoubleXNSTX	d²Bdx₃dx₂	0
SolovevDoubleXNSTX	d²Bdx₃dx₃	0
SolovevDoubleXNSTX	d²b₁dx₁dx₁	-1.6377639834542115
SolovevDoubleXNSTX	d²b₁dx₁dx₂	-1.8068616491101364
SolovevDoubleXNSTX	d²b₁dx₁dx₃	0
SolovevDoubleXNSTX	d²b₁dx₂dx₁	-1.8068616491101364
SolovevDoubleXNSTX	d²b₁dx₂dx₂	-0.085882914874611388
SolovevDoubleXNSTX	d²b₁dx₂dx₃	0
SolovevDoubleXNSTX	d²b₁dx₃dx₁	0
SolovevDoubleXNSTX	d²b₁dx₃dx₂	0
SolovevDoubleXNSTX	d²b₁dx₃dx₃	0
SolovevDoubleXNSTX	d²b₂dx₁dx₁	8.3749702107467119
SolovevDoubleXNSTX	d²b₂dx₁dx₂	1.1466345124148676
SolovevDoubleXNSTX	d²b₂dx₁dx₃	0
SolovevDoubleXNSTX	d²b₂dx₂dx₁	1.1466345124148678
SolovevDoubleXNSTX	d²b₂dx₂dx₂	1.1245302262785395
SolovevDoubleXNSTX	d²b₂dx₂dx₃	0
SolovevDoubleXNSTX	d²b₂dx₃dx₁	0
SolovevDoubleXNSTX	d²b₂dx₃dx₂	0
SolovevDoubleXNSTX	d²b₂dx₃dx₃	0
SolovevDoubleXNSTX	d²b₃dx₁dx₁	4.4438426111035509
SolovevDoubleXNSTX	d²b₃dx₁dx₂	-0.49849935752676117
SolovevDoubleXNSTX	d²b₃dx₁dx₃	0
SolovevDoubleXNSTX	d²b₃dx₂dx₁	-0.49849935752676128
SolovevDoubleXNSTX	d²b₃dx₂dx₂	0.11838506443216994
SolovevDoubleXNSTX	d²b₃dx₂dx₃	0
SolovevDoubleXNSTX	d²b₃dx₃dx₁	0
SolovevDoubleXNSTX	d²b₃dx₃dx₂	0
SolovevDoubleXNSTX	d²b₃dx₃dx₃	0
SolovevDoubleXNSTX	d²g²²dx₁dx₁	0
SolovevDoubleXNSTX	d²g²²dx₁dx₂	0
SolovevDoubleXNSTX	d²g²²dx₁dx₃	0
SolovevDoubleXNSTX	d²g²²dx₂dx₁	0
SolovevDoubleXNSTX	d²g²²dx₂dx₂	0
SolovevDoubleXNSTX	d²g²²dx₂dx₃	0
SolovevDoubleXNSTX	d²g²²dx₃dx₁	0
SolovevDoubleXNSTX	d²g²²dx₃dx₂	0
SolovevDoubleXNSTX	d²g²²dx₃dx₃	0
SolovevDoubleXNSTX	d²g²³dx₁dx₁	0
SolovevDoubleXNSTX	d²g²³dx₁dx₂	0
SolovevDoubleXNSTX	d²g²³dx₁dx₃	0
SolovevDoubleXNSTX	d²g²³dx₂dx₁	0
SolovevDoubleXNSTX	d²g²³dx₂dx₂	0
SolovevDoubleXNSTX	d²g²³dx₂dx₃	0
SolovevDoubleXNSTX	d²g²³dx₃dx₁	0
SolovevDoubleXNSTX	d²g²³dx₃dx₂	0
SolovevDoubleXNSTX	d²g²³dx₃dx₃	0
SolovevDoubleXNSTX	d²g²¹dx₁dx₁	0
SolovevDoubleXNSTX	d²g²¹dx₁dx₂	0
SolovevDoubleXNSTX	d²g²¹dx₁dx₃	0
SolovevDoubleXNSTX	d²g²¹dx₂dx₁	0
SolovevDoubleXNSTX	d²g²¹dx₂dx₂	0
SolovevDoubleXNSTX	d²g²¹dx₂dx₃	0
SolovevDoubleXNSTX	d²g²¹dx₃dx₁	0
SolovevDoubleXNSTX	d²g²¹dx₃dx₂	0
SolovevDoubleXNSTX	d²g²¹dx₃dx₃	0
SolovevDoubleXNSTX	d²g³²dx₁dx₁	0
SolovevDoubleXNSTX	d²g³²dx₁dx₂	0
SolovevDoubleXNSTX	d²g³²dx₁dx₃	0
SolovevDoubleXNSTX	d²g³²dx₂dx₁	0
SolovevDoubleXNSTX	d²g³²dx₂dx₂	0
SolovevDoubleXNSTX	d²g³²dx₂dx₃	0
SolovevDoubleXNSTX	d²g³²dx₃dx₁	0
SolovevDoubleXNSTX	d²g³²dx₃dx₂	0
SolovevDoubleXNSTX	d²g³²dx₃dx₃	0
SolovevDoubleXNSTX	d²g³³dx₁dx₁	6.8321312785485011
SolovevDoubleXNSTX	d²g³³dx₁dx₂	0
SolovevDoubleXNSTX	d²g³³dx₁dx₃	0
SolovevDoubleXNSTX	d²g³³dx₂dx₁	0
SolovevDoubleXNSTX	d²g³³dx₂dx₂	0
SolovevDoubleXNSTX	d²g³³dx₂dx₃	0
SolovevDoubleXNSTX	d²g³³dx₃dx₁	0
SolovevDoubleXNSTX	d²g³³dx₃dx₂	0
SolovevDoubleXNSTX	d²g³³dx₃dx₃	0
SolovevDoubleXNSTX	d²g³¹dx₁dx₁	0
SolovevDoubleXNSTX	d²g³¹dx₁dx₂	0
SolovevDoubleXNSTX	d²g³¹dx₁dx₃	0
SolovevDoubleXNSTX	d²g³¹dx₂dx₁	0
SolovevDoubleXNSTX	d²g³¹dx₂dx₂	0
SolovevDoubleXNSTX	d²g³¹dx₂dx₃	0
SolovevDoubleXNSTX	d²g³¹dx₃dx₁	0
SolovevDoubleXNSTX	d²g³¹dx₃dx₂	0
SolovevDoubleXNSTX	d²g³¹dx₃dx₃	0
SolovevDoubleXNSTX	d²g¹²dx₁dx₁	0
SolovevDoubleXNSTX	d²g¹²dx₁dx₂	0
SolovevDoubleXNSTX	d²g¹²dx₁dx₃	0
SolovevDoubleXNSTX	d²g¹²dx₂dx₁	0
SolovevDoubleXNSTX	d²g¹²dx₂dx₂	0
SolovevDoubleXNSTX	d²g¹²dx₂dx₃	0
SolovevDoubleXNSTX	d²g¹²dx₃dx₁	0
SolovevDoubleXNSTX	d²g¹²dx₃dx₂	0
SolovevDoubleXNSTX	d²g¹²dx₃dx₃	0
SolovevDoubleXNSTX	d²g¹³dx₁dx₁	0
SolovevDoubleXNSTX	d²g¹³dx₁dx₂	0
SolovevDoubleXNSTX	d²g¹³dx₁dx₃	0
SolovevDoubleXNSTX	d²g¹³dx₂dx₁	0
SolovevDoubleXNSTX	d²g¹³dx₂dx₂	0
SolovevDoubleXNSTX	d²g¹³dx₂dx₃	0
SolovevDoubleXNSTX	d²g¹³dx₃dx₁	0
SolovevDoubleXNSTX	d²g¹³dx₃dx₂	0
SolovevDoubleXNSTX	d²g¹³dx₃dx₃	0
SolovevDoubleXNSTX	d²g¹¹dx₁dx₁	0
SolovevDoubleXNSTX	d²g¹¹dx₁dx₂	0
SolovevDoubleXNSTX	d²g¹¹dx₁dx₃	0
SolovevDoubleXNSTX	d²g¹¹dx₂dx₁	0
SolovevDoubleXNSTX	d²g¹¹dx₂dx₂	0
SolovevDoubleXNSTX	d²g¹¹dx₂dx₃	0
SolovevDoubleXNSTX	d²g¹¹dx₃dx₁	0
SolovevDoubleXNSTX	d²g¹¹dx₃dx₂	0
SolovevDoubleXNSTX	d²g¹¹dx₃dx₃	0
SolovevDoubleXNSTX	d²g₁₁dx₁dx₁	0
SolovevDoubleXNSTX	d²g₁₁dx₁dx₂	0
SolovevDoubleXNSTX	d²g₁₁dx₁dx₃	0
SolovevDoubleXNSTX	d²g₁₁dx₂dx₁	0
SolovevDoubleXNSTX	d²g₁₁dx₂dx₂	0
SolovevDoubleXNSTX	d²g₁₁dx₂dx₃	0
SolovevDoubleXNSTX	d²g₁₁dx₃dx₁	0
SolovevDoubleXNSTX	d²g₁₁dx₃dx₂	0
SolovevDoubleXNSTX	d²g₁₁dx₃dx₃	0
SolovevDoubleXNSTX	d²g₁₂dx₁dx₁	0
SolovevDoubleXNSTX	d²g₁₂dx₁dx₂	0
SolovevDoubleXNSTX	d²g₁₂dx₁dx₃	0
SolovevDoubleXNSTX	d²g₁₂dx₂dx₁	0
SolovevDoubleXNSTX	d²g₁₂dx₂dx₂	0
SolovevDoubleXNSTX	d²g₁₂dx₂dx₃	0
SolovevDoubleXNSTX	d²g₁₂dx₃dx₁	0
SolovevDoubleXNSTX	d²g₁₂dx₃dx₂	0
SolovevDoubleXNSTX	d²g₁₂dx₃dx₃	0
SolovevDoubleXNSTX	d²g₁₃dx₁dx₁	0
SolovevDoubleXNSTX	d²g₁₃dx₁dx₂	0
SolovevDoubleXNSTX	d²g₁₃dx₁dx₃	0
SolovevDoubleXNSTX	d²g₁₃dx₂dx₁	0
SolovevDoubleXNSTX	d²g₁₃dx₂dx₂	0
SolovevDoubleXNSTX	d²g₁₃dx₂dx₃	0
SolovevDoubleXNSTX	d²g₁₃dx₃dx₁	0
SolovevDoubleXNSTX	d²g₁₃dx₃dx₂	0
SolovevDoubleXNSTX	d²g₁₃dx₃dx₃	0
SolovevDoubleXNSTX	d²g₂₁dx₁dx₁	0
SolovevDoubleXNSTX	d²g₂₁dx₁dx₂	0
SolovevDoubleXNSTX	d²g₂₁dx₁dx₃	0
SolovevDoubleXNSTX	d²g₂₁dx₂dx₁	0
SolovevDoubleXNSTX	d²g₂₁dx₂dx₂	0
SolovevDoubleXNSTX	d²g₂₁dx₂dx₃	0
SolovevDoubleXNSTX	d²g₂₁dx₃dx₁	0
SolovevDoubleXNSTX	d²g₂₁dx₃dx₂	0
SolovevDoubleXNSTX	d²g₂₁dx₃dx₃	0
SolovevDoubleXNSTX	d²g₂₂dx₁dx₁	0
SolovevDoubleXNSTX	d²g₂₂dx₁dx₂	0
SolovevDoubleXNSTX	d²g₂₂dx₁dx₃	0
SolovevDoubleXNSTX	d²g₂₂dx₂dx₁	0
SolovevDoubleXNSTX	d²g₂₂dx₂dx₂	0
SolovevDoubleXNSTX	d²g₂₂dx₂dx₃	0
SolovevDoubleXNSTX	d²g₂₂dx₃dx₁	0
SolovevDoubleXNSTX	d²g₂₂dx₃dx₂	0
SolovevDoubleXNSTX	d²g₂₂dx₃dx₃	0
SolovevDoubleXNSTX	d²g₂₃dx₁dx₁	0
SolovevDoubleXNSTX	d²g₂₃dx₁dx₂	0
SolovevDoubleXNSTX	d²g₂₃dx₁dx₃	0
SolovevDoubleXNSTX	d²g₂₃dx₂dx₁	0
SolovevDoubleXNSTX	d²g₂₃dx₂dx₂	0
SolovevDoubleXNSTX	d²g₂₃dx₂dx₃	0
SolovevDoubleXNSTX	d²g₂₃dx₃dx₁	0
SolovevDoubleXNSTX	d²g₂₃dx₃dx₂	0
SolovevDoubleXNSTX	d²g₂₃dx₃dx₃	0
SolovevDoubleXNSTX	d²g₃₁dx₁dx₁	0
SolovevDoubleXNSTX	d²g₃₁dx₁dx₂	0
SolovevDoubleXNSTX	d²g₃₁dx₁dx₃	0
SolovevDoubleXNSTX	d²g₃₁dx₂dx₁	0
SolovevDoubleXNSTX	d²g₃₁dx₂dx₂	0
SolovevDoubleXNSTX	d²g₃₁dx₂dx₃	0
SolovevDoubleXNSTX	d²g₃₁dx₃dx₁	0
SolovevDoubleXNSTX	d²g₃₁dx₃dx₂	0
SolovevDoubleXNSTX	d²g₃₁dx₃dx₃	0
SolovevDoubleXNSTX	d²g₃₂dx₁dx₁	0
SolovevDoubleXNSTX	d²g₃₂dx₁dx₂	0
SolovevDoubleXNSTX	d²g₃₂dx₁dx₃	0
SolovevDoubleXNSTX	d²g₃₂dx₂dx₁	0
SolovevDoubleXNSTX	d²g₃₂dx₂dx₂	0
SolovevDoubleXNSTX	d²g₃₂dx₂dx₃	0
SolovevDoubleXNSTX	d²g₃₂dx₃dx₁	0
SolovevDoubleXNSTX	d²g₃₂dx₃dx₂	0
SolovevDoubleXNSTX	d²g₃₂dx₃dx₃	0
SolovevDoubleXNSTX	d²g₃₃dx₁dx₁	1.4449999999999998
SolovevDoubleXNSTX	d²g₃₃dx₁dx₂	0
SolovevDoubleXNSTX	d²g₃₃dx₁dx₃	0
SolovevDoubleXNSTX	d²g₃₃dx₂dx₁	0
SolovevDoubleXNSTX	d²g₃₃dx₂dx₂	0
SolovevDoubleXNSTX	d²g₃₃dx₂dx₃	0
SolovevDoubleXNSTX	d²g₃₃dx₃dx₁	0
SolovevDoubleXNSTX	d²g₃₃dx₃dx₂	0
SolovevDoubleXNSTX	d²g₃₃dx₃dx₃	0
SolovevDoubleXNSTX	g²²	1.3840830449826991
SolovevDoubleXNSTX	g²³	0
SolovevDoubleXNSTX	g²¹	0
SolovevDoubleXNSTX	g³²	0
SolovevDoubleXNSTX	g³³	1.255404122433287
SolovevDoubleXNSTX	g³¹	0
SolovevDoubleXNSTX	g¹²	0
SolovevDoubleXNSTX	g¹³	0
SolovevDoubleXNSTX	g¹¹	1.3840830449826991
SolovevDoubleXNSTX	g₁₁	0.72249999999999992
SolovevDoubleXNSTX	g₁₂	0
SolovevDoubleXNSTX	g₁₃	0
SolovevDoubleXNSTX	g₂₁	0
SolovevDoubleXNSTX	g₂₂	0.72249999999999992
SolovevDoubleXNSTX	g₂₃	0
SolovevDoubleXNSTX	g₃₁	0
SolovevDoubleXNSTX	g₃₂	0
SolovevDoubleXNSTX	g₃₃	0.79655624999999997
SolovevDoubleXNSTX	maxx²	Inf
SolovevDoubleXNSTX	maxx³	6.2831853071795862
SolovevDoubleXNSTX	maxx¹	Inf
SolovevDoubleXNSTX	minx²	-Inf
SolovevDoubleXNSTX	minx³	0
SolovevDoubleXNSTX	minx¹	-Inf
SolovevDoubleXNSTX	orientation	-1
SolovevDoubleXNSTX	r	0.21670832932769332
SolovevDoubleXNSTX	r²	0.04696249999999999
SolovevDoubleXNSTX	x²	0.42788729320425117
SolovevDoubleXNSTX	x³	0.21249999999999999
SolovevDoubleXNSTX	x¹	0.78324243648715763
SolovevDoubleXNSTX	θ	1.3734007669450159
SolovevDoubleXNSTX	ξ²	0.58823529411764708
SolovevDoubleXNSTX	ξ³	0.23374318086890142
SolovevDoubleXNSTX	ξ¹	1.2698254791131121
SolovevDoubleXNSTX	φ	0
SolovevDoubleXNSTX	ϕ	0.5
SolovevSymmetric	A²	0
SolovevSymmetric	A³	-1.328125
SolovevSymmetric	A¹	0
SolovevSymmetric	A₁	0
SolovevSymmetric	A₂	0
SolovevSymmetric	A₃	-1.328125
SolovevSymmetric	B	3.384246592670221
SolovevSymmetric	B²	3.375
SolovevSymmetric	B³	0
SolovevSymmetric	B¹	-0.25
SolovevSymmetric	B₁	-0.25
SolovevSymmetric	B₁₁	0
SolovevSymmetric	B₁₂	0
SolovevSymmetric	B₁₃	-1.6875
SolovevSymmetric	B₂	3.375
SolovevSymmetric	B₂₁	0
SolovevSymmetric	B₂₂	0
SolovevSymmetric	B₂₃	-0.125
SolovevSymmetric	B₃	0
SolovevSymmetric	B₃₁	1.6875
SolovevSymmetric	B₃₂	0.125
SolovevSymmetric	B₃₃	0
SolovevSymmetric	B₍₁₎	-0.25
SolovevSymmetric	B₍₂₎	3.375
SolovevSymmetric	B₍₃₎	0
SolovevSymmetric	DF̄₁₁	1
SolovevSymmetric	DF̄₁₂	0
SolovevSymmetric	DF̄₁₃	0
SolovevSymmetric	DF̄₂₁	0
SolovevSymmetric	DF̄₂₂	1
SolovevSymmetric	DF̄₂₃	0
SolovevSymmetric	DF̄₃₁	0
SolovevSymmetric	DF̄₃₂	0
SolovevSymmetric	DF̄₃₃	1
SolovevSymmetric	DF₁₁	1
SolovevSymmetric	DF₁₂	0
SolovevSymmetric	DF₁₃	0
SolovevSymmetric	DF₂₁	0
SolovevSymmetric	DF₂₂	1
SolovevSymmetric	DF₂₃	0
SolovevSymmetric	DF₃₁	0
SolovevSymmetric	DF₃₂	0
SolovevSymmetric	DF₃₃	1
SolovevSymmetric	E²	0
SolovevSymmetric	E³	0
SolovevSymmetric	E¹	0
SolovevSymmetric	E₁	0
SolovevSymmetric	E₂	0
SolovevSymmetric	E₃	0
SolovevSymmetric	J	1
SolovevSymmetric	X	0.5
SolovevSymmetric	Y	0.5
SolovevSymmetric	Z	0.5
SolovevSymmetric	a²	0
SolovevSymmetric	a³	1.0000000000000002
SolovevSymmetric	a¹	0
SolovevSymmetric	a₁	0
SolovevSymmetric	a₂	0
SolovevSymmetric	a₃	1.0000000000000002
SolovevSymmetric	a₍₁₎	0
SolovevSymmetric	a₍₂₎	0
SolovevSymmetric	a₍₃₎	1.0000000000000002
SolovevSymmetric	b²	0.99726775445670912
SolovevSymmetric	b³	0
SolovevSymmetric	b¹	-0.073871685515311786
SolovevSymmetric	b₁	-0.073871685515311786
SolovevSymmetric	b₂	0.99726775445670912
SolovevSymmetric	b₃	0
SolovevSymmetric	b₍₁₎	-0.073871685515311786
SolovevSymmetric	b₍₂₎	0.99726775445670912
SolovevSymmetric	b₍₃₎	0
SolovevSymmetric	c²	0.073871685515311786
SolovevSymmetric	c³	0
SolovevSymmetric	c¹	0.9972677544567089
SolovevSymmetric	c₁	0.9972677544567089
SolovevSymmetric	c₂	0.073871685515311786
SolovevSymmetric	c₃	0
SolovevSymmetric	c₍₁₎	0.9972677544567089
SolovevSymmetric	c₍₂₎	0.073871685515311786
SolovevSymmetric	c₍₃₎	0
SolovevSymmetric	dA₁dx₁	0
SolovevSymmetric	dA₁dx₂	0
SolovevSymmetric	dA₁dx₃	0
SolovevSymmetric	dA₂dx₁	0
SolovevSymmetric	dA₂dx₂	0
SolovevSymmetric	dA₂dx₃	0
SolovevSymmetric	dA₃dx₁	-3.375
SolovevSymmetric	dA₃dx₂	-0.25
SolovevSymmetric	dA₃dx₃	0
SolovevSymmetric	dBdx₁	6.7315573425827866
